"user_id","perk_catagory","perk"
"525308","3.family & friends","1 free check-in bag with a complimentary meal"
"532390","3.family & friends","1 free check-in bag with a complimentary meal"
"528216","3.family & friends","1 free check-in bag with a complimentary meal"
"511160","4.valued members","Complimentary meal at the airport / the hotel"
"499028","4.valued members","Complimentary meal at the airport / the hotel"
"628671","3.family & friends","1 free check-in bag with a complimentary meal"
"544391","3.family & friends","1 free check-in bag with a complimentary meal"
"720860","3.family & friends","1 free check-in bag with a complimentary meal"
"600163","3.family & friends","1 free check-in bag with a complimentary meal"
"588732","4.valued members","Complimentary meal at the airport / the hotel"
"519248","3.family & friends","1 free check-in bag with a complimentary meal"
"554560","4.valued members","Complimentary meal at the airport / the hotel"
"618815","3.family & friends","1 free check-in bag with a complimentary meal"
"317688","3.family & friends","1 free check-in bag with a complimentary meal"
"517571","4.valued members","Complimentary meal at the airport / the hotel"
"439363","4.valued members","Complimentary meal at the airport / the hotel"
"511712","4.valued members","Complimentary meal at the airport / the hotel"
"530004","4.valued members","Complimentary meal at the airport / the hotel"
"512392","4.valued members","Complimentary meal at the airport / the hotel"
"513237","3.family & friends","1 free check-in bag with a complimentary meal"
"494463","3.family & friends","1 free check-in bag with a complimentary meal"
"531020","4.valued members","Complimentary meal at the airport / the hotel"
"516296","4.valued members","Complimentary meal at the airport / the hotel"
"518726","3.family & friends","1 free check-in bag with a complimentary meal"
"630609","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"535398","4.valued members","Complimentary meal at the airport / the hotel"
"543968","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"545063","5.nobel newcomers","30% off first travel"
"506990","5.nobel newcomers","30% off first travel"
"645415","3.family & friends","1 free check-in bag with a complimentary meal"
"571251","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"488314","4.valued members","Complimentary meal at the airport / the hotel"
"567643","4.valued members","Complimentary meal at the airport / the hotel"
"528816","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"510243","4.valued members","Complimentary meal at the airport / the hotel"
"566992","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"574513","4.valued members","Complimentary meal at the airport / the hotel"
"516616","3.family & friends","1 free check-in bag with a complimentary meal"
"609413","3.family & friends","1 free check-in bag with a complimentary meal"
"409073","4.valued members","Complimentary meal at the airport / the hotel"
"582482","4.valued members","Complimentary meal at the airport / the hotel"
"553631","5.nobel newcomers","30% off first travel"
"519664","3.family & friends","1 free check-in bag with a complimentary meal"
"538139","4.valued members","Complimentary meal at the airport / the hotel"
"531143","4.valued members","Complimentary meal at the airport / the hotel"
"625597","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"555299","4.valued members","Complimentary meal at the airport / the hotel"
"504133","4.valued members","Complimentary meal at the airport / the hotel"
"513031","3.family & friends","1 free check-in bag with a complimentary meal"
"581412","4.valued members","Complimentary meal at the airport / the hotel"
"569466","3.family & friends","1 free check-in bag with a complimentary meal"
"562161","4.valued members","Complimentary meal at the airport / the hotel"
"530645","4.valued members","Complimentary meal at the airport / the hotel"
"543497","4.valued members","Complimentary meal at the airport / the hotel"
"584666","4.valued members","Complimentary meal at the airport / the hotel"
"524169","3.family & friends","1 free check-in bag with a complimentary meal"
"475531","4.valued members","Complimentary meal at the airport / the hotel"
"217114","5.nobel newcomers","30% off first travel"
"541752","4.valued members","Complimentary meal at the airport / the hotel"
"636874","4.valued members","Complimentary meal at the airport / the hotel"
"515030","4.valued members","Complimentary meal at the airport / the hotel"
"494484","4.valued members","Complimentary meal at the airport / the hotel"
"381259","3.family & friends","1 free check-in bag with a complimentary meal"
"709630","5.nobel newcomers","30% off first travel"
"522465","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"545629","4.valued members","Complimentary meal at the airport / the hotel"
"557643","4.valued members","Complimentary meal at the airport / the hotel"
"525405","4.valued members","Complimentary meal at the airport / the hotel"
"607626","4.valued members","Complimentary meal at the airport / the hotel"
"523938","4.valued members","Complimentary meal at the airport / the hotel"
"488410","3.family & friends","1 free check-in bag with a complimentary meal"
"544627","3.family & friends","1 free check-in bag with a complimentary meal"
"566424","4.valued members","Complimentary meal at the airport / the hotel"
"543928","4.valued members","Complimentary meal at the airport / the hotel"
"523845","3.family & friends","1 free check-in bag with a complimentary meal"
"510094","4.valued members","Complimentary meal at the airport / the hotel"
"499847","3.family & friends","1 free check-in bag with a complimentary meal"
"535637","4.valued members","Complimentary meal at the airport / the hotel"
"576985","4.valued members","Complimentary meal at the airport / the hotel"
"566625","3.family & friends","1 free check-in bag with a complimentary meal"
"633195","4.valued members","Complimentary meal at the airport / the hotel"
"511860","3.family & friends","1 free check-in bag with a complimentary meal"
"523717","4.valued members","Complimentary meal at the airport / the hotel"
"357737","3.family & friends","1 free check-in bag with a complimentary meal"
"560065","4.valued members","Complimentary meal at the airport / the hotel"
"509278","4.valued members","Complimentary meal at the airport / the hotel"
"600750","3.family & friends","1 free check-in bag with a complimentary meal"
"540622","4.valued members","Complimentary meal at the airport / the hotel"
"571454","4.valued members","Complimentary meal at the airport / the hotel"
"555301","3.family & friends","1 free check-in bag with a complimentary meal"
"330893","3.family & friends","1 free check-in bag with a complimentary meal"
"522387","4.valued members","Complimentary meal at the airport / the hotel"
"508857","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"671151","4.valued members","Complimentary meal at the airport / the hotel"
"618201","4.valued members","Complimentary meal at the airport / the hotel"
"509242","4.valued members","Complimentary meal at the airport / the hotel"
"559194","4.valued members","Complimentary meal at the airport / the hotel"
"512835","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"528580","4.valued members","Complimentary meal at the airport / the hotel"
