"user_id","num_sessions","age","gender","married","has_children","home_country","home_city","home_airport","num_trips","num_flights","avg_seats","flight_fare","num_nights","hotel_expenses","time_after_booking","perk_catagory"
"446138","8","39","F","true","false","usa","houston","IAH","2","2","1.00","0.00","16","5291.00","8.00","4.valued members"
"446473","8","49","F","true","false","usa","san diego","NZY","3","6","1.00","0.00","2","304.20","5.67","4.valued members"
"446933","8","47","M","false","false","canada","toronto","YTZ","4","8","1.25","456.37","6","697.00","5.00","4.valued members"
"447053","8","37","F","false","true","usa","riverside","RAL","2","4","1.00","0.00","5","383.00","6.00","3.family & friends"
"447591","8","22","M","false","false","canada","winnipeg","YWG","1","2","1.00","0.00","1","229.00","6.00","4.valued members"
"447737","8","42","F","false","false","canada","calgary","YYC","3","6","1.33","0.00","2","204.00","7.33","4.valued members"
"447951","8","42","F","false","false","usa","columbus","LCK","2","4","1.00","0.00","3","676.00","7.00","4.valued members"
"448025","8","29","F","false","false","canada","montreal","YHU","1","2","1.00","0.00","4","608.00","8.00","4.valued members"
"448154","8","55","F","false","false","usa","los angeles","LAX","2","4","3.00","0.00","7","1806.00","6.00","3.family & friends"
"448295","8","51","M","true","false","usa","lubbock","LBB","2","4","1.00","0.00","2","224.00","4.00","4.valued members"
"448467","9","38","F","false","false","canada","halifax","YAW","2","0","0.00","0.00","19","4732.00","0.00","4.valued members"
"448564","8","49","F","false","false","usa","colorado springs","COS","5","7","1.00","0.00","10","1126.00","6.25","4.valued members"
"449033","9","41","F","false","false","usa","san diego","NZY","5","10","1.00","0.00","11","1415.00","7.40","1.golden guests"
"449326","8","39","F","false","false","canada","halifax","YAW","2","4","1.00","0.00","7","715.00","6.50","4.valued members"
"449619","8","35","F","false","false","usa","cleveland","CLE","3","6","1.00","0.00","16","2004.00","6.33","4.valued members"
"449804","8","42","F","true","false","usa","tacoma","TCM","3","6","1.00","0.00","5","1067.00","6.00","4.valued members"
"449980","8","18","F","false","false","canada","winnipeg","YAV","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"450164","8","37","F","true","false","usa","phoenix","PHX","4","8","1.50","0.00","13","2401.00","5.75","4.valued members"
"450193","8","35","F","false","false","canada","montreal","YUL","2","4","1.00","555.09","15","5925.00","6.50","4.valued members"
"450305","8","39","F","false","false","usa","fayetteville","FYV","3","4","1.00","178.02","11","1774.60","4.50","4.valued members"
"450615","8","44","F","false","false","usa","kansas city","MCI","4","8","1.25","170.51","15","585.00","8.25","4.valued members"
"451291","9","54","F","true","false","usa","st. louis","STL","4","8","1.25","2358.09","1","182.00","69.00","4.valued members"
"451674","9","24","F","false","true","usa","san francisco","SFO","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"452034","8","49","F","false","false","usa","cleveland","CLE","1","2","1.00","0.00","5","1570.00","9.00","4.valued members"
"452532","8","33","F","false","false","usa","el paso","ELP","2","4","1.00","298.03","0","0.00","7.50","4.valued members"
"452594","8","44","F","false","true","usa","las vegas","LSV","4","6","1.00","262.34","21","4048.00","7.67","3.family & friends"
"452612","8","43","F","true","true","usa","rochester","ROC","1","2","1.00","0.00","4","592.00","10.00","3.family & friends"
"453143","8","46","F","false","false","usa","houston","HOU","5","7","1.00","0.00","15","2103.10","7.00","4.valued members"
"453168","9","46","F","true","false","usa","new york","LGA","4","7","1.00","318.67","9","728.00","5.50","4.valued members"
"454264","8","49","F","false","true","usa","new york","JFK","1","2","1.00","0.00","0","0.00","4.00","3.family & friends"
"454430","8","38","F","true","false","canada","vancouver","YVR","3","4","2.50","0.00","7","2299.50","7.50","3.family & friends"
"454616","8","45","F","true","false","usa","los angeles","LAX","1","2","1.00","0.00","2","806.00","8.00","4.valued members"
"454661","8","46","F","false","false","usa","louisville","LOU","3","6","1.00","387.78","4","808.00","5.33","4.valued members"
"454920","8","38","F","true","false","usa","new york","LGA","5","9","1.60","312.27","19","3064.00","9.00","4.valued members"
"454934","8","42","F","true","false","usa","tacoma","TCM","2","4","1.00","0.00","5","735.00","7.50","4.valued members"
"454955","8","51","F","true","false","usa","san diego","NZY","1","2","1.00","0.00","3","804.00","12.00","4.valued members"
"456226","8","48","F","false","false","usa","houston","IAH","5","10","1.20","0.00","17","1504.00","50.40","1.golden guests"
"456318","8","30","F","false","false","usa","los angeles","LAX","1","2","1.00","0.00","2","302.00","7.00","4.valued members"
"456663","9","37","F","true","true","usa","new york","LGA","2","4","1.00","381.68","4","744.00","8.00","3.family & friends"
"456671","8","38","F","false","false","usa","san antonio","SAT","1","2","1.00","0.00","1","160.00","5.00","4.valued members"
"457468","8","40","F","true","false","usa","phoenix","LUF","4","4","2.00","220.22","18","3247.00","6.50","4.valued members"
"457599","8","39","F","true","false","usa","columbus","LCK","5","7","1.00","128.28","10","2250.30","5.75","4.valued members"
"457967","8","21","F","false","false","usa","colorado springs","COS","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"458479","8","45","F","false","false","usa","chicago","UGN","2","2","1.00","397.17","14","2612.00","6.00","4.valued members"
"458688","9","43","F","false","false","usa","cleveland","CLE","2","4","1.00","52.12","10","2380.00","7.00","4.valued members"
"458725","8","17","F","false","false","usa","montgomery","MXF","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"458762","9","40","F","true","true","canada","montreal","YHU","4","6","1.00","0.00","5","425.00","6.00","3.family & friends"
"458814","8","32","F","false","false","usa","oklahoma city","OKC","4","5","1.67","501.85","13","4386.00","7.33","4.valued members"
"458855","9","30","F","true","true","usa","tucson","TUS","2","4","1.50","0.00","3","520.80","6.00","3.family & friends"
"458919","8","36","F","false","false","usa","fresno","FAT","2","4","1.00","0.00","1","160.00","5.50","4.valued members"
"459229","8","42","F","true","false","usa","new york","LGA","4","8","1.75","174.21","19","5252.00","6.00","4.valued members"
"459486","9","28","F","false","false","usa","st. petersburg","SPG","2","4","1.00","0.00","3","825.00","7.00","4.valued members"
"459645","9","30","F","false","false","usa","wichita","ICT","1","2","2.00","0.00","5","1190.00","7.00","4.valued members"
"460072","8","49","M","false","false","usa","kansas city","MCI","2","2","1.00","0.00","7","917.70","6.00","4.valued members"
"460181","8","66","F","true","false","usa","st. louis","STL","2","2","1.00","212.25","10","1899.00","9.00","2.honorable seniors"
"460553","8","55","F","true","true","usa","laredo","LRD","3","2","1.00","0.00","26","3853.00","8.00","3.family & friends"
"460625","9","46","F","true","true","usa","baltimore","BWI","4","6","1.00","119.19","27","4316.60","7.00","3.family & friends"
"461559","8","32","F","false","false","canada","victoria","YYJ","4","8","1.00","0.00","11","946.80","5.75","4.valued members"
"461744","9","30","F","false","false","usa","new york","LGA","2","2","1.00","0.00","8","919.00","8.00","4.valued members"
"461791","9","50","F","true","true","usa","boston","BOS","3","6","1.67","644.39","5","1733.00","8.67","3.family & friends"
"462127","8","41","F","true","false","usa","houston","HOU","2","4","1.00","0.00","1","112.00","6.00","4.valued members"
"462456","8","40","F","false","true","canada","toronto","YKZ","5","10","1.20","306.08","2","216.00","9.20","3.family & friends"
"462894","9","51","F","false","false","usa","columbus","LCK","1","2","1.00","0.00","0","0.00","8.00","4.valued members"
"463652","8","38","F","true","false","canada","montreal","YHU","1","1","1.00","0.00","0","0.00","8.00","4.valued members"
"463698","8","37","F","false","false","usa","atlanta","ATL","4","8","1.00","0.00","8","960.55","7.50","4.valued members"
"463783","9","50","F","false","false","usa","st. louis","STL","4","6","1.00","0.00","9","5582.00","7.00","4.valued members"
"463867","8","31","F","false","false","usa","detroit","DTW","2","4","1.00","0.00","2","275.00","6.00","4.valued members"
"463910","8","44","F","false","false","usa","phoenix","PHX","5","10","1.20","0.00","9","2798.00","10.40","4.valued members"
"464080","8","71","F","true","false","canada","quebec","YQB","1","2","1.00","0.00","5","600.00","5.00","2.honorable seniors"
"464160","8","49","F","true","true","usa","los angeles","LAX","2","2","1.00","634.78","17","2353.00","8.00","3.family & friends"
"464239","8","49","F","false","false","usa","columbus","CMH","3","6","1.00","0.00","7","941.00","6.67","4.valued members"
"464542","8","25","F","false","true","canada","toronto","YZD","1","2","1.00","0.00","1","166.00","8.00","3.family & friends"
"464597","8","59","F","true","true","usa","richmond","RIC","1","0","0.00","0.00","9","6129.00","0.00","3.family & friends"
"464614","8","38","F","false","false","canada","calgary","YYC","3","6","1.00","578.57","8","862.00","6.00","4.valued members"
"464673","8","49","M","true","true","usa","louisville","LOU","4","6","2.00","154.03","10","4825.00","7.33","3.family & friends"
"464782","8","48","F","true","true","usa","boston","BOS","2","2","1.00","0.00","4","532.00","4.00","3.family & friends"
"464855","8","28","F","false","true","canada","victoria","YYJ","1","2","1.00","624.45","6","1056.00","6.00","3.family & friends"
"465138","8","37","F","false","false","usa","birmingham","BHM","4","8","1.00","0.00","8","1792.00","6.00","4.valued members"
"465343","8","52","F","true","true","usa","los angeles","LAX","2","4","1.50","357.23","6","3189.00","7.50","3.family & friends"
"465531","8","34","F","true","false","usa","newark","EWR","2","4","1.00","0.00","7","792.00","6.50","4.valued members"
"465568","8","50","F","true","true","usa","el paso","BIF","1","0","0.00","0.00","3","525.60","0.00","3.family & friends"
"465731","8","56","F","false","false","usa","phoenix","LUF","2","4","1.00","0.00","10","2052.00","6.00","4.valued members"
"466205","8","39","F","true","true","usa","new york","LGA","4","4","1.00","0.00","21","2922.00","8.50","3.family & friends"
"466342","8","17","M","false","false","canada","montreal","YUL","2","0","0.00","0.00","24","7760.40","0.00","4.valued members"
"466723","8","40","F","true","false","usa","louisville","LOU","3","6","1.00","293.88","7","1171.00","6.00","4.valued members"
"467007","8","49","M","true","true","usa","riverside","RAL","4","6","2.33","669.48","11","5210.00","61.00","3.family & friends"
"467092","8","18","F","false","true","usa","los angeles","LAX","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"467339","8","43","F","false","true","usa","san diego","SAN","3","5","1.33","0.00","5","741.00","6.33","3.family & friends"
"467809","8","47","F","false","true","usa","reno","RNO","3","6","1.00","0.00","3","549.80","8.00","3.family & friends"
"467892","8","31","F","false","false","usa","new york","JFK","4","6","1.00","0.00","9","1468.40","8.33","4.valued members"
"468106","8","45","F","false","false","usa","new york","LGA","4","8","1.25","0.00","5","540.40","7.25","4.valued members"
"468370","8","33","F","false","false","usa","philadelphia","PHL","4","4","1.00","0.00","18","1249.00","7.00","4.valued members"
"468409","8","49","F","true","false","usa","jacksonville","NZC","4","8","1.00","156.04","12","2250.00","6.00","4.valued members"
"468666","10","42","F","false","true","usa","richmond","RIC","3","6","1.00","501.67","3","316.35","6.67","3.family & friends"
"468801","8","44","F","true","true","usa","dallas","DAL","3","6","1.00","518.03","4","945.00","5.67","3.family & friends"
"468808","8","46","F","false","true","canada","windsor","YQG","4","8","1.00","483.45","6","1326.00","7.50","3.family & friends"
"468832","8","37","F","true","false","canada","montreal","YMX","4","6","1.00","0.00","16","2044.00","6.00","4.valued members"
"469237","8","17","F","false","true","usa","new york","LGA","1","0","0.00","0.00","3","1536.00","0.00","3.family & friends"
"469418","8","25","F","true","true","usa","san francisco","SFO","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"469440","8","44","F","true","true","usa","los angeles","LAX","3","6","1.00","0.00","3","531.00","9.00","3.family & friends"
"469464","8","46","F","true","false","usa","mobile","BFM","4","4","2.00","0.00","14","2105.35","6.00","4.valued members"
"469699","9","54","F","true","true","usa","new york","LGA","2","1","1.00","0.00","5","705.00","7.00","3.family & friends"
"469767","8","48","F","true","false","usa","new york","JFK","4","7","1.25","0.00","8","1319.00","6.25","4.valued members"
"469824","8","51","F","false","false","usa","los angeles","LAX","3","4","1.00","0.00","15","2130.00","9.50","4.valued members"
"471077","8","57","F","true","false","usa","louisville","LOU","6","12","1.00","498.82","5","858.00","8.33","4.valued members"
"471161","8","41","F","false","false","usa","houston","EFD","2","4","1.50","486.58","3","279.20","6.00","4.valued members"
"471186","8","50","F","true","false","usa","los angeles","LAX","2","4","1.00","0.00","1","218.00","5.50","4.valued members"
"471500","8","26","F","false","true","usa","houston","IAH","3","2","1.00","0.00","17","3676.80","6.00","3.family & friends"
"471565","8","30","F","false","true","usa","nashville","BNA","2","2","1.00","0.00","14","1625.00","9.00","3.family & friends"
"471649","8","47","F","true","true","usa","fort worth","FTW","1","0","0.00","0.00","4","96.00","0.00","3.family & friends"
"471687","9","41","F","true","false","usa","los angeles","LAX","4","7","1.25","0.00","8","2531.00","9.50","4.valued members"
"471717","8","46","F","true","true","usa","phoenix","LUF","3","6","1.00","0.00","4","810.00","6.33","3.family & friends"
"471935","9","48","F","true","false","usa","laredo","LRD","3","4","1.50","0.00","5","1234.00","6.50","4.valued members"
